dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,sgd,1,True,0.1,0.1,0.9948437,54.92393559998891
higgs,sgd,8,True,0.1,0.1,0.99489063,18.71721199998865
higgs,sgd,32,True,0.1,0.1,0.99489975,13.983138299998245
higgs,sgd,128,True,0.1,0.1,0.9949038,13.191511800003354
higgs,sgd,256,True,0.1,0.1,0.99490523,13.66376229999878
higgs,momentum,1,True,0.1,0.1,0.99512756,59.64933509999537
higgs,momentum,8,True,0.1,0.1,0.99495065,19.796240700001363
higgs,momentum,32,True,0.1,0.1,0.9949262,14.88525999999547
higgs,momentum,128,True,0.1,0.1,0.9949182,13.234777300007408
higgs,momentum,256,True,0.1,0.1,0.994915,13.119143999996595
higgs,adagrad,1,True,0.1,0.1,0.9949363,63.54754649999086
higgs,adagrad,8,True,0.1,0.1,0.99493915,19.702317400005995
higgs,adagrad,32,True,0.1,0.1,0.9949399,14.389200400008122
higgs,adagrad,128,True,0.1,0.1,0.99495137,12.919473900008597
higgs,adagrad,256,True,0.1,0.1,0.9949716,13.073894200002542
higgs,sgd,1,False,0.1,1.0,0.95243293,44.656153300005826
higgs,sgd,8,False,0.1,1.0,0.95247495,10.333006100001512
higgs,sgd,32,False,0.1,1.0,0.9524888,6.507198699997389
higgs,sgd,128,False,0.1,1.0,0.9623796,5.51490229999763
higgs,sgd,256,False,0.1,1.0,0.97340524,5.331266300010611
higgs,momentum,1,False,0.1,1.0,0.9527554,46.32560130000638
higgs,momentum,8,False,0.1,1.0,0.95257574,10.165819500005455
higgs,momentum,32,False,0.1,1.0,0.9525311,6.280080600001384
higgs,momentum,128,False,0.1,1.0,0.9525107,5.314473799997359
higgs,momentum,256,False,0.1,1.0,0.95250314,5.142722100004903
higgs,adagrad,1,False,0.1,1.0,0.9935308,48.407860399995116
higgs,adagrad,8,False,0.1,1.0,0.9566732,10.837162199997692
higgs,adagrad,32,False,0.1,1.0,0.9538409,6.642959499993594
higgs,adagrad,128,False,0.1,1.0,0.9535748,5.587389299995266
higgs,adagrad,256,False,0.1,1.0,0.9534489,5.360323499990045
higgs,sgd,1,True,0.1,1.0,0.9490205,58.090537800002494
higgs,sgd,8,True,0.1,1.0,0.949055,17.92434399999911
higgs,sgd,32,True,0.1,1.0,0.94906515,13.876949299999978
