dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,momentum,128,True,0.01,0.5,0.9745382,13.464857500002836
higgs,momentum,256,True,0.01,0.5,0.9745387,14.107015499990666
higgs,adagrad,1,True,0.01,0.5,1.0118105,65.18458770000143
higgs,adagrad,8,True,0.01,0.5,0.97629005,20.46822370000882
higgs,adagrad,32,True,0.01,0.5,0.9751985,15.172598899996956
higgs,adagrad,128,True,0.01,0.5,0.9748373,13.53466639999533
higgs,adagrad,256,True,0.01,0.5,0.97493196,13.524861300000339
higgs,sgd,1,False,0.01,0.7,0.9667479,46.38268809999863
higgs,sgd,8,False,0.01,0.7,0.9849503,10.654150000002119
higgs,sgd,32,False,0.01,0.7,0.9925045,6.831104299999424
higgs,sgd,128,False,0.01,0.7,0.9962724,5.84821660000307
higgs,sgd,256,False,0.01,0.7,0.99731547,5.671912999998312
higgs,momentum,1,False,0.01,0.7,0.96677923,48.63438109999697
higgs,momentum,8,False,0.01,0.7,0.96675223,11.253993999998784
higgs,momentum,32,False,0.01,0.7,0.9667485,7.208398600007058
higgs,momentum,128,False,0.01,0.7,0.96674883,6.097206799997366
higgs,momentum,256,False,0.01,0.7,0.9732848,5.8957214999973075
higgs,adagrad,1,False,0.01,0.7,0.9971839,51.687240900006145
higgs,adagrad,8,False,0.01,0.7,0.99666846,11.652468500004034
higgs,adagrad,32,False,0.01,0.7,0.99210346,7.224984599990421
higgs,adagrad,128,False,0.01,0.7,0.99004406,6.127429299987853
higgs,adagrad,256,False,0.01,0.7,0.9896127,6.0141358999972
higgs,sgd,1,True,0.01,0.7,0.9643576,59.85216009999567
higgs,sgd,8,True,0.01,0.7,0.9827179,20.627733499990427
higgs,sgd,32,True,0.01,0.7,0.99149364,16.51140759998816
higgs,sgd,128,True,0.01,0.7,0.99572575,14.5774090999912
higgs,sgd,256,True,0.01,0.7,0.9969733,14.53775129999849
higgs,momentum,1,True,0.01,0.7,0.96438473,64.03909409999324
higgs,momentum,8,True,0.01,0.7,0.9643581,21.395748799986904
higgs,momentum,32,True,0.01,0.7,0.9643526,16.16786650000722
higgs,momentum,128,True,0.01,0.7,0.9643534,14.294765300001018
higgs,momentum,256,True,0.01,0.7,0.9700402,14.335554600009345
higgs,adagrad,1,True,0.01,0.7,0.9967058,67.05800779999117
higgs,adagrad,8,True,0.01,0.7,1.0028181,22.46743280001101
higgs,adagrad,32,True,0.01,0.7,0.9763646,17.343861300003482
higgs,adagrad,128,True,0.01,0.7,0.96498775,15.620686299997033
higgs,adagrad,256,True,0.01,0.7,0.96568644,16.684614900004817
higgs,sgd,1,False,0.01,0.9,0.9579441,46.74074680000194
higgs,sgd,8,False,0.01,0.9,0.9846071,10.985558500004117
higgs,sgd,32,False,0.01,0.9,0.9926897,6.463765699998476
higgs,sgd,128,False,0.01,0.9,0.99617934,5.477611399997841
higgs,sgd,256,False,0.01,0.9,0.99739087,5.304269200001727
higgs,momentum,1,False,0.01,0.9,0.9572768,47.695108900006744
higgs,momentum,8,False,0.01,0.9,0.9572508,10.765906000000541
higgs,momentum,32,False,0.01,0.9,0.9572501,6.635407300011138
higgs,momentum,128,False,0.01,0.9,0.9631971,5.547451200007345
higgs,momentum,256,False,0.01,0.9,0.973828,5.359392900005332
higgs,adagrad,1,False,0.01,0.9,0.99766886,49.25076690000424
higgs,adagrad,8,False,0.01,0.9,0.9972911,11.130483199987793
higgs,adagrad,32,False,0.01,0.9,0.9952668,6.808539499994367
higgs,adagrad,128,False,0.01,0.9,0.98955524,5.746651800000109
higgs,adagrad,256,False,0.01,0.9,0.9890126,5.530073900008574
higgs,sgd,1,True,0.01,0.9,0.9541718,59.95906520000426
higgs,sgd,8,True,0.01,0.9,0.98302877,19.96289290000277
higgs,sgd,32,True,0.01,0.9,0.99114037,14.694942400004948
higgs,sgd,128,True,0.01,0.9,0.9956887,13.501365300006
higgs,sgd,256,True,0.01,0.9,0.9969455,13.396515600004932
higgs,momentum,1,True,0.01,0.9,0.9541936,61.30908050001017
higgs,momentum,8,True,0.01,0.9,0.95417166,20.05833810000331
higgs,momentum,32,True,0.01,0.9,0.9541689,16.23925379999855
higgs,momentum,128,True,0.01,0.9,0.9573602,14.808012300010887
higgs,momentum,256,True,0.01,0.9,0.9698634,13.161677899988717
higgs,adagrad,1,True,0.01,0.9,0.9872799,63.95359269999608
higgs,adagrad,8,True,0.01,0.9,0.9617325,19.93950270001369
higgs,adagrad,32,True,0.01,0.9,0.9722111,14.826559199995245
higgs,adagrad,128,True,0.01,0.9,0.9550001,13.489928199996939
higgs,adagrad,256,True,0.01,0.9,0.95505273,13.294164999999339
higgs,sgd,1,False,0.01,1.1,0.95731723,45.11902309999277
higgs,sgd,8,False,0.01,1.1,0.98460853,10.512478699994972
higgs,sgd,32,False,0.01,1.1,0.9924873,6.8175728999922285
higgs,sgd,128,False,0.01,1.1,0.9963814,6.030593100003898
higgs,sgd,256,False,0.01,1.1,0.9974327,5.991457600001013
higgs,momentum,1,False,0.01,1.1,0.94777465,48.35360030000447
higgs,momentum,8,False,0.01,1.1,0.9477478,11.207134799988125
higgs,momentum,32,False,0.01,1.1,0.94775116,7.054408500000136
higgs,momentum,128,False,0.01,1.1,0.96221775,5.964537499996368
higgs,momentum,256,False,0.01,1.1,0.9738146,5.83469510001305
higgs,adagrad,1,False,0.01,1.1,0.9986973,49.55344309999782
higgs,adagrad,8,False,0.01,1.1,0.9969429,11.120000199996866
higgs,adagrad,32,False,0.01,1.1,0.9923184,6.849276299995836
higgs,adagrad,128,False,0.01,1.1,0.98994017,5.79334239999298
higgs,adagrad,256,False,0.01,1.1,0.9878901,5.636501300003147
higgs,sgd,1,True,0.01,1.1,0.95082223,57.685493000011775
higgs,sgd,8,True,0.01,1.1,0.98257005,19.06121990000247
higgs,sgd,32,True,0.01,1.1,0.9913399,14.965711400000146
higgs,sgd,128,True,0.01,1.1,0.9957086,13.942898599998443
higgs,sgd,256,True,0.01,1.1,0.99699736,13.960227000003215
higgs,momentum,1,True,0.01,1.1,0.9440117,62.40717720000248
higgs,momentum,8,True,0.01,1.1,0.94398534,20.67831680001109
higgs,momentum,32,True,0.01,1.1,0.94398403,15.623128199993516
higgs,momentum,128,True,0.01,1.1,0.95635474,14.094765100002405
higgs,momentum,256,True,0.01,1.1,0.9701172,13.763636699994095
higgs,adagrad,1,True,0.01,1.1,0.9844407,64.02827209999668
higgs,adagrad,8,True,0.01,1.1,0.9717427,20.673129300004803
higgs,adagrad,32,True,0.01,1.1,0.96102977,15.661994599999161
higgs,adagrad,128,True,0.01,1.1,0.94524723,14.047758400003659
higgs,adagrad,256,True,0.01,1.1,0.94532335,13.909967400002643
higgs,sgd,1,False,0.01,1.3,0.95778626,45.09275100000377
higgs,sgd,8,False,0.01,1.3,0.984974,10.523401699989336
higgs,sgd,32,False,0.01,1.3,0.99268687,6.488142899994273
higgs,sgd,128,False,0.01,1.3,0.9962493,5.209283599993796
higgs,sgd,256,False,0.01,1.3,0.9973456,5.112027299997862
higgs,momentum,1,False,0.01,1.3,0.9384947,45.03019750000385
higgs,momentum,8,False,0.01,1.3,0.9384712,10.187110200000461
higgs,momentum,32,False,0.01,1.3,0.9385088,6.339044299995294
higgs,momentum,128,False,0.01,1.3,0.9627191,5.260385900008259
higgs,momentum,256,False,0.01,1.3,0.97366965,5.114282000009553
higgs,adagrad,1,False,0.01,1.3,0.99551386,47.34260309999809
higgs,adagrad,8,False,0.01,1.3,0.9971584,10.525911000004271
higgs,adagrad,32,False,0.01,1.3,0.992452,6.499853799992707
higgs,adagrad,128,False,0.01,1.3,0.9897234,5.413700699995388
higgs,adagrad,256,False,0.01,1.3,0.9888227,5.212075500006904
higgs,sgd,1,True,0.01,1.3,0.9494904,57.234506599997985
higgs,sgd,8,True,0.01,1.3,0.98310673,19.192594199994346
higgs,sgd,32,True,0.01,1.3,0.9913973,14.075304199999664
higgs,sgd,128,True,0.01,1.3,0.9957727,12.90629519999493
higgs,sgd,256,True,0.01,1.3,0.9970057,12.61598590000358
