dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
imdb,momentum,32,True,1.0,0.1,0.9998014,26.714723299999605
imdb,momentum,128,True,1.0,0.1,0.9999109,25.778161199996248
imdb,momentum,256,True,1.0,0.1,0.99997145,25.685439000008046
imdb,adagrad,1,True,1.0,0.1,0.99669886,47.968204799995874
imdb,adagrad,8,True,1.0,0.1,0.99947244,28.69207840001036
imdb,adagrad,32,True,1.0,0.1,0.99968314,26.373709999999846
imdb,adagrad,128,True,1.0,0.1,0.9995358,25.917632600001525
imdb,adagrad,256,True,1.0,0.1,0.99942017,25.714718100003665
imdb,sgd,1,False,1.0,1.0,0.9569257714718171,132.96304869999585
imdb,sgd,8,False,1.0,1.0,0.9943441294964843,23.733951300004264
imdb,sgd,32,False,1.0,1.0,0.9986095066514178,10.250846700000693
imdb,sgd,128,False,1.0,1.0,0.9995659971891214,5.542583899994497
imdb,sgd,256,False,1.0,1.0,0.9998710227053575,4.5786821999936365
imdb,momentum,1,False,1.0,1.0,0.960740496345557,136.39015920000384
imdb,momentum,8,False,1.0,1.0,0.9945152478440562,24.195042100007413
imdb,momentum,32,False,1.0,1.0,0.9985416372142704,10.228860100003658
imdb,momentum,128,False,1.0,1.0,0.99972365287297,6.257195199999842
imdb,momentum,256,False,1.0,1.0,0.9999765648107115,4.425600800008397
imdb,adagrad,1,False,1.0,1.0,0.9762770165002761,144.78447559999768
imdb,adagrad,8,False,1.0,1.0,0.9970629358951988,25.507766800001264
imdb,adagrad,32,False,1.0,1.0,0.9993401152388681,10.159459100003005
imdb,adagrad,128,False,1.0,1.0,0.999799196887622,6.644908099988243
imdb,adagrad,256,False,1.0,1.0,0.9998553552938101,4.21118209999986
imdb,sgd,1,True,1.0,1.0,0.9663294,45.22591490000195
imdb,sgd,8,True,1.0,1.0,0.99550503,28.306897200003732
imdb,sgd,32,True,1.0,1.0,0.9988649,26.25971810000192
imdb,sgd,128,True,1.0,1.0,0.9996846,25.71689029999834
imdb,sgd,256,True,1.0,1.0,0.9998381,25.786338899997645
imdb,momentum,1,True,1.0,1.0,0.97025186,46.50750490000064
imdb,momentum,8,True,1.0,1.0,0.9963867,28.50360450000153
imdb,momentum,32,True,1.0,1.0,0.9989389,26.83061469999666
imdb,momentum,128,True,1.0,1.0,0.9998958,27.357611400002497
imdb,momentum,256,True,1.0,1.0,1.0000775,26.1962249000062
imdb,adagrad,1,True,1.0,1.0,0.967394,48.16748620000726
imdb,adagrad,8,True,1.0,1.0,0.99583626,28.74331550000352
imdb,adagrad,32,True,1.0,1.0,0.998852,26.46436490000633
imdb,adagrad,128,True,1.0,1.0,0.99942505,25.869204700007685
imdb,adagrad,256,True,1.0,1.0,0.99933803,25.664562500009197
imdb,sgd,1,False,1.0,2.5,0.8936986616266374,132.9172411000036
imdb,sgd,8,False,1.0,2.5,0.9868402997283339,23.708706099991105
imdb,sgd,32,False,1.0,2.5,0.99679497276001,9.611202500003856
imdb,sgd,128,False,1.0,2.5,0.9991659976523598,5.301914299998316
imdb,sgd,256,False,1.0,2.5,0.9995296038606829,4.052872300002491
imdb,momentum,1,False,1.0,2.5,0.8974992980571861,135.38281280000228
imdb,momentum,8,False,1.0,2.5,0.9875862288098061,24.229470600010245
imdb,momentum,32,False,1.0,2.5,0.9970094037917876,9.95166999999492
imdb,momentum,128,False,1.0,2.5,0.9993013150222279,6.1878883999888785
imdb,momentum,256,False,1.0,2.5,0.9997832469684467,4.338310700011789
imdb,adagrad,1,False,1.0,2.5,0.940766948123155,144.79200389998732
imdb,adagrad,8,False,1.0,2.5,0.9925207087595471,25.36637200000405
imdb,adagrad,32,False,1.0,2.5,0.9981862087016204,10.529738999990514
imdb,adagrad,128,False,1.0,2.5,0.9996657735079845,5.558512699994026
imdb,adagrad,256,False,1.0,2.5,0.9997589213834506,4.137479900004109
imdb,sgd,1,True,1.0,2.5,0.91723835,45.21997300001385
imdb,sgd,8,True,1.0,2.5,0.9894675,28.173134500000742
imdb,sgd,32,True,1.0,2.5,0.99747425,26.298704599990742
imdb,sgd,128,True,1.0,2.5,0.99927354,25.75834699999541
imdb,sgd,256,True,1.0,2.5,0.9996229,25.9817311999941
imdb,momentum,1,True,1.0,2.5,0.92039835,46.5342365999968
imdb,momentum,8,True,1.0,2.5,0.9906081,28.371419799994328
imdb,momentum,32,True,1.0,2.5,0.99778986,26.242814299999736
imdb,momentum,128,True,1.0,2.5,0.99951905,25.782030799993663
imdb,momentum,256,True,1.0,2.5,0.9999342,25.69638579999446
imdb,adagrad,1,True,1.0,2.5,0.91861355,47.93126250000205
imdb,adagrad,8,True,1.0,2.5,0.98959,28.552017800000613
imdb,adagrad,32,True,1.0,2.5,0.9975116,26.268816199997673
imdb,adagrad,128,True,1.0,2.5,0.99900633,25.812775500002317
imdb,adagrad,256,True,1.0,2.5,0.9994441,25.827993200000492
imdb,sgd,1,False,1.0,5.0,0.7945553695262131,131.6184629999916
imdb,sgd,8,False,1.0,5.0,0.9760577746300079,23.601271499996074
imdb,sgd,32,False,1.0,5.0,0.9959944506839904,9.92710439999064
imdb,sgd,128,False,1.0,5.0,1.0012253042896069,4.991867899996578
imdb,sgd,256,False,1.0,5.0,0.9994814069581619,4.316159400012111
imdb,momentum,1,False,1.0,5.0,0.7972582492913824,133.28598100000818
imdb,momentum,8,False,1.0,5.0,0.9761120246289721,23.997122899992974
imdb,momentum,32,False,1.0,5.0,0.9958316675796507,10.10321039998962
imdb,momentum,128,False,1.0,5.0,1.0009390151281226,5.820303700005752
imdb,momentum,256,False,1.0,5.0,1.0018686430590185,4.130094699998153
imdb,adagrad,1,False,1.0,5.0,0.8812023165220754,146.6146080000035
imdb,adagrad,8,False,1.0,5.0,0.9853678411061596,25.67954009999812
imdb,adagrad,32,False,1.0,5.0,0.9966103247375903,10.16395570000168
imdb,adagrad,128,False,1.0,5.0,0.9992199245112129,6.252294799996889
imdb,adagrad,256,False,1.0,5.0,0.9995477532131933,4.648918099992443
imdb,sgd,1,True,1.0,5.0,0.83607745,45.45883529999992
imdb,sgd,8,True,1.0,5.0,0.9789201,28.33023160000448
imdb,sgd,32,True,1.0,5.0,0.9953795,26.29429700000037
imdb,sgd,128,True,1.0,5.0,0.99904764,25.840141900000162
imdb,sgd,256,True,1.0,5.0,0.99964833,25.822556599989184
imdb,momentum,1,True,1.0,5.0,0.8398567,46.692361399997026
imdb,momentum,8,True,1.0,5.0,0.97930396,28.554222999999183
imdb,momentum,32,True,1.0,5.0,0.99579877,26.35706090000167
imdb,momentum,128,True,1.0,5.0,0.9992721,25.892816599996877
imdb,momentum,256,True,1.0,5.0,0.9998119,25.862943000000087
imdb,adagrad,1,True,1.0,5.0,0.8412049,48.19571620000352
imdb,adagrad,8,True,1.0,5.0,0.9796797,28.689928000007058
imdb,adagrad,32,True,1.0,5.0,0.9950478,26.454853600007482
imdb,adagrad,128,True,1.0,5.0,0.9987674,25.892822200010414
imdb,adagrad,256,True,1.0,5.0,0.99955475,25.677281900003436
